Pincode,Warehouse,Allocation,Demand,Distance,WeightedCost
848302,24 PARAGANAS NORTH,1.0,3,434.820889308373,1304.4626679251191
848160,24 PARAGANAS NORTH,1.0,1,435.016496895609,435.016496895609
848206,24 PARAGANAS NORTH,1.0,1,435.016496895609,435.016496895609
848208,24 PARAGANAS NORTH,1.0,1,435.016496895609,435.016496895609
848505,MUMBAI SUBURBAN,1.0,0,1521.44848625038,0.0
848125,24 PARAGANAS NORTH,1.0,3,435.016496895609,1305.049490686827
848210,24 PARAGANAS NORTH,1.0,3,435.016496895609,1305.049490686827
848127,24 PARAGANAS NORTH,1.0,1,435.016496895609,435.016496895609
848130,24 PARAGANAS NORTH,1.0,1,435.016496895609,435.016496895609
841403,24 PARAGANAS NORTH,1.0,1,520.444128446422,520.444128446422
841207,24 PARAGANAS NORTH,1.0,1,477.331100377894,477.331100377894
841219,24 PARAGANAS NORTH,1.0,2,487.261963992298,974.523927984596
841302,24 PARAGANAS NORTH,1.0,1,518.992598606705,518.992598606705
841101,24 PARAGANAS NORTH,1.0,5,461.537275163009,2307.686375815045
841401,24 PARAGANAS NORTH,1.0,1,501.425397065666,501.425397065666
841419,24 PARAGANAS NORTH,1.0,1,504.680613685368,504.680613685368
843313,24 PARAGANAS NORTH,1.0,1,540.303660189957,540.303660189957
843314,24 PARAGANAS NORTH,1.0,1,500.374534264019,500.374534264019
843316,24 PARAGANAS NORTH,1.0,1,509.927533480156,509.927533480156
843333,24 PARAGANAS NORTH,1.0,1,493.580546651959,493.580546651959
843334,24 PARAGANAS NORTH,1.0,1,517.7549103382,517.7549103382
843328,24 PARAGANAS NORTH,1.0,3,497.951949134158,1493.855847402474
843302,24 PARAGANAS NORTH,1.0,9,525.16172269488,4726.4555042539205
841405,24 PARAGANAS NORTH,1.0,1,559.006510430724,559.006510430724
841428,24 PARAGANAS NORTH,1.0,9,589.051789901585,5301.466109114265
841413,BENGALURU URBAN,1.0,0,1656.10161958228,0.0
841501,24 PARAGANAS NORTH,1.0,2,589.190588901012,1178.381177802024
841438,24 PARAGANAS NORTH,1.0,2,574.274940135136,1148.549880270272
841423,24 PARAGANAS NORTH,1.0,3,548.099271493452,1644.297814480356
841231,24 PARAGANAS NORTH,1.0,1,558.011413825954,558.011413825954
841232,24 PARAGANAS NORTH,1.0,1,561.551534149358,561.551534149358
841235,24 PARAGANAS NORTH,1.0,1,561.98110512367,561.98110512367
841238,24 PARAGANAS NORTH,1.0,2,561.98110512367,1123.96221024734
841239,24 PARAGANAS NORTH,1.0,3,577.961978904306,1733.885936712918
841243,SOUTH,1.0,2,6457.10604759244,12914.21209518488
841245,24 PARAGANAS NORTH,1.0,1,567.341878385098,567.341878385098
845451,24 PARAGANAS NORTH,1.0,1,627.543976053993,627.543976053993
845103,24 PARAGANAS NORTH,1.0,4,637.563420531709,2550.253682126836
845459,24 PARAGANAS NORTH,1.0,1,585.946468372495,585.946468372495
845453,24 PARAGANAS NORTH,1.0,1,626.260076010363,626.260076010363
845306,24 PARAGANAS NORTH,1.0,1,614.433354353732,614.433354353732
845454,24 PARAGANAS NORTH,1.0,2,591.964717087619,1183.929434175238
845105,MUMBAI SUBURBAN,1.0,0,1457.24232614963,0.0
845455,24 PARAGANAS NORTH,1.0,4,634.521707249554,2538.086828998216
845307,24 PARAGANAS NORTH,1.0,1,604.108063893189,604.108063893189
824111,MUMBAI SUBURBAN,1.0,1,271.708661980266,271.708661980266
824217,BENGALURU URBAN,1.0,0,1491.1501130092,0.0
824201,24 PARAGANAS NORTH,1.0,1,382.203229350899,382.203229350899
824143,24 PARAGANAS NORTH,1.0,2,511.419546901947,1022.839093803894
824202,SOUTH,1.0,0,825.170341981543,0.0
824205,MUMBAI SUBURBAN,1.0,1,271.708661980266,271.708661980266
824206,24 PARAGANAS NORTH,1.0,1,438.347452440071,438.347452440071
824303,MUMBAI SUBURBAN,1.0,1,271.708661980266,271.708661980266
824211,24 PARAGANAS NORTH,1.0,3,418.51015487195,1255.5304646158502
813101,SOUTH,1.0,1,6628.85856157628,6628.85856157628
813103,24 PARAGANAS NORTH,1.0,1,337.803847373011,337.803847373011
814131,24 PARAGANAS NORTH,1.0,1,307.837576491115,307.837576491115
813211,24 PARAGANAS NORTH,1.0,1,308.512947746709,308.512947746709
812005,24 PARAGANAS NORTH,1.0,10,452.377943688955,4523.77943688955
813201,24 PARAGANAS NORTH,1.0,1,442.686819633913,442.686819633913
813205,24 PARAGANAS NORTH,1.0,2,284.136516705603,568.273033411206
813203,24 PARAGANAS NORTH,1.0,5,304.530106289577,1522.650531447885
853202,24 PARAGANAS NORTH,1.0,3,375.188458830506,1125.565376491518
812006,24 PARAGANAS NORTH,1.0,2,356.403083427779,712.806166855558
853204,24 PARAGANAS NORTH,1.0,2,367.465713767312,734.931427534624
813212,24 PARAGANAS NORTH,1.0,1,277.373607779296,277.373607779296
813213,SOUTH,1.0,1,6482.8108503721,6482.8108503721
813221,24 PARAGANAS NORTH,1.0,2,463.573312435721,927.146624871442
802152,24 PARAGANAS NORTH,1.0,1,508.216279362026,508.216279362026
802312,24 PARAGANAS NORTH,1.0,1,495.983003600273,495.983003600273
802222,24 PARAGANAS NORTH,1.0,1,483.459430310004,483.459430310004
802160,24 PARAGANAS NORTH,1.0,3,478.586434479776,1435.759303439328
802103,24 PARAGANAS NORTH,1.0,4,539.825002172515,2159.30000869006
802119,24 PARAGANAS NORTH,1.0,5,531.771199992271,2658.8559999613553
802126,24 PARAGANAS NORTH,1.0,1,525.120902944237,525.120902944237
802133,24 PARAGANAS NORTH,1.0,2,530.328803309483,1060.657606618966
824231,24 PARAGANAS NORTH,1.0,2,408.507926621189,817.015853242378
823003,24 PARAGANAS NORTH,1.0,6,411.996925795519,2471.981554773114
824235,24 PARAGANAS NORTH,1.0,4,408.507926621189,1634.031706484756
804417,24 PARAGANAS NORTH,1.0,2,441.124734354031,882.249468708062
804421,24 PARAGANAS NORTH,1.0,1,449.817317629921,449.817317629921
804424,24 PARAGANAS NORTH,1.0,1,440.963650385818,440.963650385818
811303,24 PARAGANAS NORTH,1.0,4,278.63423687545,1114.5369475018
811305,SOUTH,1.0,0,992.598733828438,0.0
811313,24 PARAGANAS NORTH,1.0,1,328.633220804002,328.633220804002
396375,MUMBAI SUBURBAN,1.0,2,176.130134203734,352.260268407468
396125,MUMBAI SUBURBAN,1.0,8,155.42599257655,1243.4079406124
396220,MUMBAI SUBURBAN,1.0,6,142.279198436239,853.675190617434
396150,MUMBAI SUBURBAN,1.0,1,118.260606364367,118.260606364367
396155,MUMBAI SUBURBAN,1.0,3,131.55253051318,394.65759153953996
396230,MUMBAI SUBURBAN,1.0,22,113.219167676038,2490.821688872836
396170,MUMBAI SUBURBAN,1.0,4,115.03473083117,460.13892332468
396385,BENGALURU URBAN,1.0,0,996.318347186866,0.0
396191,MUMBAI SUBURBAN,1.0,40,144.159909177421,5766.396367096841
134007,SOUTH,1.0,5,210.472414367879,1052.362071839395
134102,SOUTH,1.0,6,243.686262940652,1462.117577643912
134202,SOUTH,1.0,2,214.993916082504,429.987832165008
133201,SOUTH,1.0,1,189.822652549331,189.822652549331
133203,SOUTH,1.0,2,198.118156910777,396.236313821554
133104,SOUTH,1.0,2,210.472414367879,420.944828735758
135102,SOUTH,1.0,2,197.981903249875,395.96380649975
135103,SOUTH,1.0,1,205.902599010197,205.902599010197
133103,SOUTH,1.0,1,186.220314807658,186.220314807658
135133,SOUTH,1.0,4,167.491001276311,669.964005105244
127032,SOUTH,1.0,1,124.680839369944,124.680839369944
127028,BENGALURU URBAN,1.0,0,1756.86161986517,0.0
127306,SOUTH,1.0,3,93.4522219308575,280.3566657925725
127030,SOUTH,1.0,3,125.174123187098,375.522369561294
127029,SOUTH,1.0,1,133.038086371119,133.038086371119
127031,SOUTH,1.0,2,111.663648428187,223.327296856374
121105,SOUTH,1.0,1,55.789471901869,55.789471901869
121004,SOUTH,1.0,72,210.363140289249,15146.146100825928
121106,SOUTH,1.0,8,67.2337766259156,537.8702130073248
121102,MUMBAI SUBURBAN,1.0,17,389.923566039119,6628.700622665023
121101,SOUTH,1.0,5,263.862149959217,1319.310749796085
122101,SOUTH,1.0,92,22.1380332497536,2036.6990589773313
122102,SOUTH,1.0,40,24.4355130095351,977.420520381404
122413,SOUTH,1.0,5,98.4402173547382,492.201086773691
122506,SOUTH,1.0,3,39.4196231204017,118.25886936120511
122505,SOUTH,1.0,66,31.9374327898608,2107.870564130813
122003,SOUTH,1.0,155,16.6826632666724,2585.812806334222
122004,SOUTH,1.0,152,25.3020281207406,3845.9082743525714
122103,SOUTH,1.0,22,34.209023938753,752.598526652566
123001,SOUTH,1.0,10,120.343067757422,1203.43067757422
123027,SOUTH,1.0,3,91.6646744031994,274.9940232095982
123021,SOUTH,1.0,2,105.66248322699,211.32496645398
123029,SOUTH,1.0,21,109.726935932344,2304.2656545792242
123023,SOUTH,1.0,1,129.405189392357,129.405189392357
125121,SOUTH,1.0,3,319.135251421024,957.405754263072
125050,SOUTH,1.0,15,203.532542022155,3052.988130332325
125004,SOUTH,1.0,1,203.532542022155,203.532542022155
125033,SOUTH,1.0,8,137.459096925452,1099.672775403616
125133,SOUTH,1.0,2,196.854282095518,393.708564191036
125039,SOUTH,1.0,1,130.835451507842,130.835451507842
125051,SOUTH,1.0,2,205.23021937552,410.46043875104
125120,SOUTH,1.0,3,184.491395530338,553.474186591014
126102,MUMBAI SUBURBAN,1.0,17,3853.55420302655,65510.42145145135
126116,MUMBAI SUBURBAN,1.0,3,4920.87104709134,14762.613141274021
126112,MUMBAI SUBURBAN,1.0,2,4991.39835020038,9982.79670040076
132039,SOUTH,1.0,2,7867.52136272686,15735.04272545372
132114,MUMBAI SUBURBAN,1.0,2,4816.38313940619,9632.76627881238
132041,SOUTH,1.0,2,160.170716078414,320.341432156828
132001,MUMBAI SUBURBAN,1.0,59,4623.05353252412,272760.1584189231
132117,SOUTH,1.0,3,100.062031834038,300.186095502114
132113,HYDERABAD,1.0,0,1372.46608564003,0.0
132104,SOUTH,1.0,1,4265.26033597934,4265.26033597934
136129,SOUTH,1.0,2,184.816829028538,369.633658057076
136027,SOUTH,1.0,17,161.731658423686,2749.438193202662
136119,SOUTH,1.0,2,163.881719046962,327.763438093924
136132,SOUTH,1.0,2,163.490886421531,326.981772843062
136128,SOUTH,1.0,7,173.091534782953,1211.640743480671
136131,SOUTH,1.0,1,165.39499561397,165.39499561397
136135,SOUTH,1.0,6,165.39499561397,992.36997368382
124105,SOUTH,1.0,2,43.2817810524029,86.5635621048058
124501,MUMBAI SUBURBAN,1.0,0,1131.93108529465,0.0
124021,SOUTH,1.0,1,82.5414541518736,82.5414541518736
124103,SOUTH,1.0,12,48.7895523345589,585.4746280147068
124106,SOUTH,1.0,3,73.0272252675783,219.0816758027349
124112,SOUTH,1.0,2,85.0293709899241,170.0587419798482
124104,SOUTH,1.0,1,54.073341050886,54.073341050886
124146,SOUTH,1.0,1,34.9282132722402,34.9282132722402
131001,SOUTH,1.0,90,59.5529999843295,5359.769998589655
131021,SOUTH,1.0,7,51.4895176213656,360.4266233495592
131302,HYDERABAD,1.0,0,1319.08734998817,0.0
131101,SOUTH,1.0,4,70.2923037355919,281.1692149423676
131301,SOUTH,1.0,6,84.7506943215291,508.5041659291746
131023,SOUTH,1.0,5,65.6937601507506,328.46880075375304
131305,SOUTH,1.0,2,95.6675014477261,191.3350028954522
131103,SOUTH,1.0,1,41.1510485718953,41.1510485718953
131029,SOUTH,1.0,13,51.9120513855265,674.8566680118446
176302,SOUTH,1.0,2,449.370109145536,898.740218291072
176309,BENGALURU URBAN,1.0,0,2173.16519288366,0.0
176311,BENGALURU URBAN,1.0,0,2179.55474027715,0.0
176207,SOUTH,1.0,3,433.72448310033,1301.1734493009901
177106,SOUTH,1.0,1,382.565127158979,382.565127158979
176031,SOUTH,1.0,1,388.191205978205,388.191205978205
176001,SOUTH,1.0,10,411.212662799831,4112.12662799831
176209,SOUTH,1.0,1,412.341107904006,412.341107904006
176047,SOUTH,1.0,3,399.909749939703,1199.7292498191089
176208,SOUTH,1.0,3,418.741432602887,1256.224297808661
176051,SOUTH,1.0,5,407.822968313683,2039.1148415684152
176029,SOUTH,1.0,2,388.834555034574,777.669110069148
176022,SOUTH,1.0,1,392.653726015431,392.653726015431
176056,HYDERABAD,1.0,0,1648.96120167782,0.0
176403,SOUTH,1.0,1,435.788781024762,435.788781024762
176201,SOUTH,1.0,2,439.700591020703,879.401182041406
176202,SOUTH,1.0,3,444.1618303662,1332.4854910986
176206,SOUTH,1.0,4,424.846851083067,1699.387404332268
176052,SOUTH,1.0,2,409.930727995101,819.861455990202
176061,SOUTH,1.0,22,404.637788702432,8902.031351453503
176125,SOUTH,1.0,1,389.802972182058,389.802972182058
176076,SOUTH,1.0,1,390.950501970342,390.950501970342
176088,SOUTH,1.0,1,385.219126820184,385.219126820184
176092,SOUTH,1.0,2,392.575474705427,785.150949410854
176102,SOUTH,1.0,7,401.642130792939,2811.494915550573
176084,SOUTH,1.0,1,403.046515919336,403.046515919336
176103,SOUTH,1.0,2,395.839823547582,791.679647095164
176115,SOUTH,1.0,1,398.267022954312,398.267022954312
176081,SOUTH,1.0,4,397.719927894604,1590.879711578416
176041,SOUTH,1.0,4,357.850277370858,1431.401109483432
176040,SOUTH,1.0,2,357.850277370858,715.700554741716
176044,SOUTH,1.0,1,345.584799979707,345.584799979707
174001,SOUTH,1.0,8,314.435206271434,2515.481650171472
174013,SOUTH,1.0,1,345.651881534424,345.651881534424
174002,SOUTH,1.0,1,324.802762293105,324.802762293105
174021,SOUTH,1.0,2,328.38223629827,656.76447259654
174027,SOUTH,1.0,6,340.966188231832,2045.797129390992
177001,SOUTH,1.0,11,357.850277370858,3936.353051079438
177040,24 PARAGANAS NORTH,1.0,0,1546.42927867776,0.0
177020,SOUTH,1.0,2,357.850277370858,715.700554741716
176110,SOUTH,1.0,1,374.262743691345,374.262743691345
177022,SOUTH,1.0,1,368.223261471914,368.223261471914
175101,SOUTH,1.0,14,384.27699509042,5379.87793126588
175138,SOUTH,1.0,3,383.165332342032,1149.4959970260961
175103,SOUTH,1.0,3,419.790501994492,1259.371505983476
175125,SOUTH,1.0,7,368.658195518803,2580.607368631621
175105,SOUTH,1.0,1,386.410842810671,386.410842810671
175129,SOUTH,1.0,1,396.606743100601,396.606743100601
175134,BENGALURU URBAN,1.0,0,2092.23602820028,0.0
175126,SOUTH,1.0,6,376.518453249542,2259.110719497252
175001,SOUTH,1.0,28,348.125933207211,9747.526129801909
175121,SOUTH,1.0,3,355.044854840178,1065.134564520534
175033,SOUTH,1.0,2,355.044854840178,710.089709680356
175021,SOUTH,1.0,2,355.044854840178,710.089709680356
175015,SOUTH,1.0,5,355.044854840178,1775.22427420089
175005,SOUTH,1.0,7,355.044854840178,2485.313983881246
175016,SOUTH,1.0,2,382.312558299616,764.625116599232
175008,SOUTH,1.0,4,342.255826698117,1369.023306792468
175012,SOUTH,1.0,1,375.589641552946,375.589641552946
175124,SOUTH,1.0,2,354.287291957103,708.574583914206
175023,SOUTH,1.0,1,347.286606487902,347.286606487902
175052,SOUTH,1.0,1,361.024509531249,361.024509531249
175034,SOUTH,1.0,1,337.180666542622,337.180666542622
175024,SOUTH,1.0,4,362.534605396561,1450.138421586244
175027,SOUTH,1.0,3,336.330385344625,1008.9911560338749
175028,SOUTH,1.0,1,336.913247920505,336.913247920505
175018,SOUTH,1.0,4,355.044854840178,1420.179419360712
172001,SOUTH,1.0,15,331.850712501394,4977.76068752091
172026,SOUTH,1.0,1,326.081093637173,326.081093637173
172002,SOUTH,1.0,1,342.90611277549,342.90611277549
172201,SOUTH,1.0,1,401.835098417792,401.835098417792
172031,SOUTH,1.0,1,311.368566240939,311.368566240939
172033,SOUTH,1.0,1,316.478792462605,316.478792462605
172030,SOUTH,1.0,1,336.223326572575,336.223326572575
171208,HYDERABAD,1.0,0,1516.62518862817,0.0
171012,SOUTH,1.0,2,265.792650544605,531.58530108921
171206,SOUTH,1.0,2,298.788352357004,597.576704714008
171202,HYDERABAD,1.0,0,1537.86829867394,0.0
171207,SOUTH,1.0,2,304.950544755918,609.901089511836
171222,SOUTH,1.0,1,288.949751799308,288.949751799308
171301,SOUTH,1.0,1,377.647198838613,377.647198838613
171011,SOUTH,1.0,5,299.791848482357,1498.959242411785
173001,SOUTH,1.0,21,234.729458670023,4929.3186320704835
504103,HYDERABAD,1.0,3,203.266835989752,609.8005079692559
504307,HYDERABAD,1.0,1,218.934941874144,218.934941874144
505425,HYDERABAD,1.0,7,168.53894182796,1179.77259279572
504346,HYDERABAD,1.0,1,194.73851515829,194.73851515829
504313,HYDERABAD,1.0,1,213.804444312773,213.804444312773
504102,HYDERABAD,1.0,3,190.545924257423,571.637772772269
504104,HYDERABAD,1.0,1,184.45161041109,184.45161041109
504106,HYDERABAD,1.0,9,183.769512041705,1653.925608375345
504311,HYDERABAD,1.0,1,215.415865838569,215.415865838569
504251,HYDERABAD,1.0,3,218.56432456366,655.69297369098
504201,HYDERABAD,1.0,2,200.080908033603,400.161816067206
504302,HYDERABAD,1.0,7,188.366714981697,1318.567004871879
503125,HYDERABAD,1.0,1,87.1358320287526,87.1358320287526
505460,HYDERABAD,1.0,2,166.5878057446,333.1756114892
504209,HYDERABAD,1.0,1,190.0756500203,190.0756500203
504296,HYDERABAD,1.0,4,236.001958471662,944.007833886648
506371,HYDERABAD,1.0,2,126.870451284347,253.740902568694
506003,HYDERABAD,1.0,19,115.503135165613,2194.559568146647
506142,HYDERABAD,1.0,1,111.127300292632,111.127300292632
506144,HYDERABAD,1.0,2,107.96325197094,215.92650394188
503217,HYDERABAD,1.0,1,157.627641164377,157.627641164377
506223,HYDERABAD,1.0,1,60.764049854599,60.764049854599
506143,HYDERABAD,1.0,1,101.40223987931,101.40223987931
506244,HYDERABAD,1.0,2,292.228864085053,584.457728170106
506169,HYDERABAD,1.0,7,197.879645216141,1385.157516512987
506168,SOUTH,1.0,1,1707.94069631822,1707.94069631822
506348,HYDERABAD,1.0,1,159.443685326942,159.443685326942
505303,HYDERABAD,1.0,3,103.97305102493,311.91915307479
505467,HYDERABAD,1.0,4,93.2275121039591,372.9100484158364
505453,HYDERABAD,1.0,1,151.348236404637,151.348236404637
505325,HYDERABAD,1.0,9,145.493446485818,1309.441018372362
505331,HYDERABAD,1.0,1,161.897105455195,161.897105455195
505301,HYDERABAD,1.0,5,103.692221134774,518.46110567387
505302,HYDERABAD,1.0,4,113.56459791047,454.25839164188
505528,HYDERABAD,1.0,1,105.992962572384,105.992962572384
505524,BENGALURU URBAN,1.0,0,640.703632423924,0.0
505415,HYDERABAD,1.0,1,146.42118744091,146.42118744091
505526,BENGALURU URBAN,1.0,0,669.699620147357,0.0
505451,HYDERABAD,1.0,7,134.024122611964,938.168858283748
505531,HYDERABAD,1.0,2,144.692698636587,289.385397273174
509131,HYDERABAD,1.0,3,146.792027339624,440.376082018872
509129,HYDERABAD,1.0,1,175.568832458705,175.568832458705
509153,HYDERABAD,1.0,2,174.568480114021,349.136960228042
509382,HYDERABAD,1.0,2,98.3880031439077,196.7760062878154
509204,HYDERABAD,1.0,1,124.541301772011,124.541301772011
509002,HYDERABAD,1.0,0,93.7173491562849,0.0
509339,HYDERABAD,1.0,1,102.581957198184,102.581957198184
509208,HYDERABAD,1.0,5,151.677597348439,758.387986742195
509210,HYDERABAD,1.0,5,128.681834253644,643.40917126822
502255,HYDERABAD,1.0,2,57.5752477613097,115.1504955226194
502336,HYDERABAD,1.0,2,36.3003636873485,72.600727374697
502108,HYDERABAD,1.0,3,82.2396591817061,246.71897754511832
502277,HYDERABAD,1.0,1,73.0243021102385,73.0243021102385
502276,HYDERABAD,1.0,0,87.6110209817248,0.0
502279,HYDERABAD,1.0,2,30.3761112030068,60.7522224060136
508126,HYDERABAD,1.0,2,34.4472904781513,68.8945809563026
508277,HYDERABAD,1.0,2,76.0683704800026,152.1367409600052
508112,HYDERABAD,1.0,1,64.9214802157114,64.9214802157114
508114,HYDERABAD,1.0,1,57.4318032176091,57.4318032176091
508252,HYDERABAD,1.0,8,35.4577644851503,283.6621158812024
508248,HYDERABAD,1.0,4,84.0533569414538,336.2134277658152
508373,HYDERABAD,1.0,2,74.5882539144794,149.1765078289588
508254,HYDERABAD,1.0,1,78.0279563351147,78.0279563351147
503165,HYDERABAD,1.0,1,122.927460090938,122.927460090938
503175,HYDERABAD,1.0,1,143.431849665265,143.431849665265
503212,HYDERABAD,1.0,2,172.243298835554,344.486597671108
503311,HYDERABAD,1.0,3,155.127221788391,465.38166536517303
503101,HYDERABAD,1.0,2,85.2418999935028,170.4837999870056
835223,24 PARAGANAS NORTH,1.0,2,393.324294011038,786.648588022076
834002,24 PARAGANAS NORTH,1.0,99,321.660911062735,31844.430195210767
834006,24 PARAGANAS NORTH,1.0,16,320.34788052603,5125.56608841648
835217,24 PARAGANAS NORTH,1.0,12,312.456168143155,3749.47401771786
835303,24 PARAGANAS NORTH,1.0,1,338.406620333413,338.406620333413
814113,24 PARAGANAS NORTH,1.0,3,255.962949027214,767.888847081642
814133,24 PARAGANAS NORTH,1.0,7,261.031827052886,1827.222789370202
815351,24 PARAGANAS NORTH,1.0,7,208.646116102259,1460.522812715813
815353,24 PARAGANAS NORTH,1.0,1,246.730546310353,246.730546310353
814154,24 PARAGANAS NORTH,1.0,2,278.755827747965,557.51165549593
815354,24 PARAGANAS NORTH,1.0,3,207.173044499797,621.5191334993909
816101,24 PARAGANAS NORTH,1.0,2,243.710158272344,487.420316544688
816106,MUMBAI SUBURBAN,1.0,0,1643.69424794978,0.0
814145,24 PARAGANAS NORTH,1.0,1,246.662509124762,246.662509124762
816107,24 PARAGANAS NORTH,1.0,12,215.717319972152,2588.607839665824
816108,24 PARAGANAS NORTH,1.0,1,260.880195086586,260.880195086586
816109,24 PARAGANAS NORTH,1.0,5,286.514460415418,1432.57230207709
833102,24 PARAGANAS NORTH,1.0,7,280.710026220335,1964.970183542345
833103,24 PARAGANAS NORTH,1.0,1,320.948610760177,320.948610760177
833204,MUMBAI SUBURBAN,1.0,0,1412.12501090352,0.0
833215,24 PARAGANAS NORTH,1.0,1,271.515298126486,271.515298126486
833219,24 PARAGANAS NORTH,1.0,0,253.701546893099,0.0
832101,24 PARAGANAS NORTH,1.0,3,182.429294016516,547.287882049548
832401,24 PARAGANAS NORTH,1.0,3,189.980298798616,569.940896395848
832108,24 PARAGANAS NORTH,1.0,1,237.870456553095,237.870456553095
832303,24 PARAGANAS NORTH,1.0,8,194.646272378457,1557.170179027656
832102,24 PARAGANAS NORTH,1.0,1,218.358463428004,218.358463428004
831012,24 PARAGANAS NORTH,1.0,29,219.47657165654,6364.820578039659
832104,24 PARAGANAS NORTH,1.0,4,211.502667327552,846.010669310208
831002,24 PARAGANAS NORTH,1.0,9,232.100753501554,2088.906781513986
831004,24 PARAGANAS NORTH,1.0,35,218.538394975182,7648.84382413137
560067,BENGALURU URBAN,1.0,316,23.2328885499427,7341.592781781893
560077,BENGALURU URBAN,1.0,215,15.9604800907699,3431.5032195155286
560074,BENGALURU URBAN,1.0,16,17.5163006186922,280.2608098990752
560083,BENGALURU URBAN,1.0,108,11.6863858248625,1262.12966908515
562160,BENGALURU URBAN,1.0,3,57.5079728364532,172.5239185093596
562106,BENGALURU URBAN,1.0,34,28.3194510763979,962.8613365975286
562107,BENGALURU URBAN,1.0,46,23.6768971343192,1089.1372681786834
562157,BENGALURU URBAN,1.0,17,27.2196068426362,462.7333163248154
562109,BENGALURU URBAN,1.0,6,27.964472837102,167.78683702261202
562110,BENGALURU URBAN,1.0,26,37.2079327890494,967.4062525152845
562111,BENGALURU URBAN,1.0,5,40.8514506902262,204.25725345113102
561203,BENGALURU URBAN,1.0,23,37.9609484890133,873.1018152473058
562112,BENGALURU URBAN,1.0,2,29.8666267864706,59.7332535729412
562138,BENGALURU URBAN,1.0,1,51.3519398492703,51.3519398492703
562117,BENGALURU URBAN,1.0,8,42.2300858372884,337.8406866983072
561101,BENGALURU URBAN,1.0,3,47.126936260913,141.380808782739
562162,BENGALURU URBAN,1.0,7,22.5309158546597,157.7164109826179
562120,BENGALURU URBAN,1.0,3,36.4561105337161,109.3683316011483
561205,BENGALURU URBAN,1.0,4,48.2921819364244,193.1687277456976
562122,BENGALURU URBAN,1.0,3,47.5589429419686,142.6768288259058
562123,BENGALURU URBAN,1.0,41,29.6398951487719,1215.235701099648
562159,BENGALURU URBAN,1.0,5,41.2810232858628,206.405116429314
562127,BENGALURU URBAN,1.0,1,35.7145814141167,35.7145814141167
562129,BENGALURU URBAN,1.0,3,42.5357507313288,127.6072521939864
562130,BENGALURU URBAN,1.0,3,16.0537533334216,48.161260000264804
562135,BENGALURU URBAN,1.0,2,48.9065245772181,97.8130491544362
562163,BENGALURU URBAN,1.0,2,29.7191948943956,59.4383897887912
587201,HYDERABAD,1.0,3,354.751958540299,1064.2558756208969
587103,HYDERABAD,1.0,14,331.049310847837,4634.690351869718
587102,HYDERABAD,1.0,4,338.404716306652,1353.618865226608
587203,HYDERABAD,1.0,2,331.916823796274,663.833647592548
587125,HYDERABAD,1.0,3,302.812171415927,908.4365142477811
587120,HYDERABAD,1.0,1,303.734841636908,303.734841636908
587301,HYDERABAD,1.0,7,354.385545697282,2480.698819880974
587311,BENGALURU URBAN,1.0,0,466.990712511812,0.0
587313,HYDERABAD,1.0,4,364.974561137167,1459.898244548668
591102,MUMBAI SUBURBAN,1.0,8,416.743410937915,3333.94728750332
591106,BENGALURU URBAN,1.0,1,419.284667034906,419.284667034906
591109,MUMBAI SUBURBAN,1.0,1,419.788586362864,419.788586362864
591115,BENGALURU URBAN,1.0,1,422.227886144506,422.227886144506
591108,MUMBAI SUBURBAN,1.0,10,405.659107359146,4056.59107359146
591302,MUMBAI SUBURBAN,1.0,5,418.593091466393,2092.965457331965
591120,MUMBAI SUBURBAN,1.0,1,433.93224114471,433.93224114471
591124,MUMBAI SUBURBAN,1.0,10,404.512556786968,4045.12556786968
590018,MUMBAI SUBURBAN,1.0,1,408.634069266701,408.634069266701
591123,MUMBAI SUBURBAN,1.0,2,424.165676263819,848.331352527638
591126,HYDERABAD,1.0,3,407.002917630224,1221.008752890672
583104,BENGALURU URBAN,1.0,16,262.812412909733,4204.998606555728
583102,BENGALURU URBAN,1.0,4,246.947669237584,987.790676950336
583103,BENGALURU URBAN,1.0,8,271.722060240824,2173.776481926592
583119,BENGALURU URBAN,1.0,1,256.729338688731,256.729338688731
583121,HYDERABAD,1.0,10,265.462110301763,2654.62110301763
583128,BENGALURU URBAN,1.0,1,248.364518575848,248.364518575848
583131,HYDERABAD,1.0,0,399.065254620233,0.0
583219,BENGALURU URBAN,1.0,3,289.16105073901,867.48315221703
583132,BENGALURU URBAN,1.0,1,296.817076995315,296.817076995315
583134,BENGALURU URBAN,1.0,2,261.154487237785,522.30897447557
585327,HYDERABAD,1.0,4,188.83449051018,755.33796204072
586203,HYDERABAD,1.0,3,264.64350046686,793.93050140058
586212,HYDERABAD,1.0,2,277.615074989568,555.230149979136
586128,HYDERABAD,1.0,4,240.86374574414,963.45498297656
586214,HYDERABAD,1.0,2,249.779302501842,499.558605003684
586129,HYDERABAD,1.0,1,293.20100113925,293.20100113925
586130,HYDERABAD,1.0,2,329.576852782078,659.153705564156
591304,MUMBAI SUBURBAN,1.0,2,359.725768544225,719.45153708845
591220,MUMBAI SUBURBAN,1.0,6,362.85199643447,2177.11197860682
591213,MUMBAI SUBURBAN,1.0,0,354.594366612003,0.0
591216,MUMBAI SUBURBAN,1.0,1,323.895431264352,323.895431264352
591222,MUMBAI SUBURBAN,1.0,1,365.780411474733,365.780411474733
